ID;Session;Period;Session_type;Final_payoff;Lottery;Lottery_payoff;Game_payoff;Period_paid;Currency;Risk_order;ShowUp_fee;EG_q1;EG_q2;EG_q3;EG_q_env1;EG_q_env2;EG_q_ultimatum;Role;Payoff;w;T;a;Good_state;Partner_lottery;Group;Survey_payoff;Survey_strategy;Survey_risk;Survey_genre;Survey_age;Survey_BACplus;Survey_field;Survey_lot;Survey_lot_comment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;2;3;alpha_25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0,35;0;1;0;3;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;2;3;alpha_25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;5;0;0,05;1;0;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;2;3;alpha_25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;10;0,25;0,01;1;1;1;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;2;3;alpha_25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;-1;0,15;0,01;1;0;4;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;2;3;alpha_25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;4;0,1;0,04;1;0;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;13;0;0,13;1;1;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0,3;0,03;0;NA;3;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;14;0,15;0,08;1;1;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0,3;0,03;0;NA;4;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0,15;0,06;1;1;3;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;16;0;0,16;1;1;3;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;10;0;0,15;1;1;4;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0;0,16;0;NA;4;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;8;0,25;0,06;1;1;4;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,2;0,04;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0,1;0,08;1;1;5;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;9;0,1;0,11;1;1;4;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;15;0,25;0,06;1;1;2;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;15;0;0,15;1;1;2;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0;0,16;0;NA;1;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,1;0,08;1;1;2;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0,2;0,04;1;1;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;9;0,4;0;1;1;3;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,4;0;1;1;1;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,15;0,06;1;1;1;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;9;0;0,16;1;1;3;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;15;0,1;0,11;1;1;3;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;10;0,15;0,08;1;1;5;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,1;0,08;1;1;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0,1;0,08;1;1;3;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;4;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0;0,13;1;1;6;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;15;0;0,1;1;1;4;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;11;0,35;0;1;1;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0,35;0,06;0;NA;6;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0;0,13;1;1;3;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0,35;0,06;0;NA;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;9;0,35;0,01;1;1;3;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,1;0,08;1;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;10;0,35;0;1;1;6;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0,1;0,08;1;1;6;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;9;0,4;0;1;1;4;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;11;0,2;0,05;1;1;3;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;10;0;0,1;1;1;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;16;-0,15;0,25;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;13;0,2;0,05;1;1;3;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;13;0;0,13;1;1;1;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;8;-0,15;0,25;1;1;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,4;0;1;1;1;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0,4;0,03;0;NA;3;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0;0,19;0;NA;3;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;10;0;0,15;1;1;4;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;15;0;0,15;1;1;1;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,35;0,01;1;1;1;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0,4;0,03;0;NA;1;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0;0,19;0;NA;1;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0;0,13;1;1;3;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;5;3;control;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;13;0;0,13;1;1;1;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;13;0,2;0,03;1;1;3;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0,4;0;0;NA;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0,15;0,05;0;NA;3;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;0;0,4;0,03;0;NA;1;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;13;0,15;0,05;1;1;3;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;12;0,15;0,06;1;1;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;13;0,2;0,03;1;1;3;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;11;0,2;0,03;1;1;3;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0,4;0,03;0;NA;3;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,35;0,01;1;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;0;0,4;0;0;NA;5;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Manufacturer;12;0,4;0;1;1;2;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;7;3;alpha_75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Retailer;9;0,35;0,01;1;1;5;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
